area,rooms,age,distance_to_center,price
-0.3963010254767579,0.6724550442091025,-0.02958154444715767,0.045494246360065466,48130.27243428164
1.5769573316843204,-0.026562673263976884,-0.40258693152817965,-0.432151299428292,10000.0
0.827892558145722,1.371472761682182,-0.18454919408568693,0.5108144129091565,10000.0
0.37125060555064077,-1.4245981082101358,-0.9474946379137911,-1.4305453759208995,10000.0
-1.1446846615189399,1.371472761682182,1.3172287040876307,0.43116192866693615,63701.33050493831
-1.1447672670959146,-1.4245981082101358,-0.18285610583293965,-0.056815564514370503,39304.281093387624
-1.4800886368661763,-0.7255803907370563,1.2935311597652013,-0.37987634843085405,37282.305696476025
1.2874344138359892,-1.4245981082101358,-1.3621004326047264,1.5478129249684218,10000.0
0.37966362302819695,0.6724550442091025,1.6552976078812907,0.02893598719834282,10000.0
0.74596762558724,-0.026562673263976884,-0.2079727850937006,-1.041638052597089,10000.0
-1.608514118821392,-0.7255803907370563,-1.5599230901659453,-0.1953820122799744,53522.3501708392
1.642697470505523,-1.4245981082101358,-1.5934583088429322,1.4291459262872588,10000.0
1.171905252613253,1.371472761682182,0.8277079646039529,-1.1934339310714186,10000.0
-0.9518005633224258,-0.7255803907370563,0.5296825694965994,-1.0598457949980482,47880.13912228656
-1.0563041837828135,-0.7255803907370563,1.0189002818359414,-1.7687843889575294,49640.387199265446
-1.0508946291817045,-1.4245981082101358,-1.3632147867543631,-1.7646898257928645,58184.56599168611
-0.6370543845835687,-0.7255803907370563,-1.601837799503775,1.111611047913489,42204.627079437814
0.11815380603631986,1.371472761682182,0.01529808673576115,0.768413763654796,23554.935967192214
-0.199703016216419,-0.7255803907370563,-0.39832596841341145,-0.5620547029186658,22889.35322681089
-0.6816211394487016,1.371472761682182,-0.1441300493433237,0.6491157829507297,66890.9267699817
0.41643829600773885,-1.4245981082101358,1.6666246665381867,-0.42033975358024905,10000.0
-1.201278067689366,-0.026562673263976884,1.595381522332234,1.5473781457607574,36357.404021548886
-0.6784857430418857,-0.7255803907370563,1.4981685380814287,1.5973247930022565,17570.712735419867
-0.4243096571228864,-0.026562673263976884,0.9563771050189203,-0.42885061860237933,34305.44017790026
-0.11708079716436148,1.371472761682182,-0.5103059206995435,1.1992204886304323,40572.19030576523
1.0100282158260132,-0.7255803907370563,-0.3144425593426478,0.912956899497284,10000.0
-0.9951762748478614,0.6724550442091025,0.15559581684505794,-0.720974673517337,68693.30290639977
0.0821185036905472,-0.026562673263976884,1.1160084114946363,-0.9960437284664477,10000.0
0.34986669356335504,-0.7255803907370563,-1.4885310185181042,-0.19795356206900458,10000.0
-1.5199295539485536,-0.026562673263976884,-0.2728492123857417,0.9421002028167685,50413.89974533789
0.4016842829281322,-0.7255803907370563,-1.4409927506113243,1.5730325995977765,10000.0
-1.095006861549009,-1.4245981082101358,0.03607875774252573,0.8794025689914434,31918.141341333932
-1.456224974319946,-0.026562673263976884,1.3497414725177137,1.202696172116276,37716.43553543508
1.5706942360798266,0.6724550442091025,0.9517351796128447,0.3130533801616436,10000.0
1.628046966461921,0.6724550442091025,-0.9444938506515284,1.1328382056657702,10000.0
1.089555894097677,1.371472761682182,1.6132992464388187,0.9529392965369652,10000.0
-0.6357819964374566,-0.7255803907370563,0.5581096842628346,-0.48462729786930525,35571.51873802522
-1.3445075161114342,-0.026562673263976884,-1.6877980419748133,0.13284739612599422,67764.07523095568
0.6643228820056019,1.371472761682182,-0.8502330299454928,1.024678250775748,10000.0
-0.1715943831382554,-0.026562673263976884,-0.8321138570082255,-1.6522536188001264,41865.072457524446
-1.2610593981397495,-0.7255803907370563,-1.4866798111832211,1.0364140450020116,51370.70638125932
0.016851041521659036,0.6724550442091025,1.5580361277624128,-1.1871088591846781,21651.21243128359
-1.5612386388157367,-1.4245981082101358,-0.08837452879830274,0.0012170685948091052,32710.864883098653
1.4351931405419172,0.6724550442091025,1.3391901850416237,1.03710615250227,10000.0
-0.792751722471299,1.371472761682182,-0.6218482133322587,-0.9191922748032044,83614.61119795212
0.5899687989373856,-1.4245981082101358,-1.295296164195035,-0.947467043966794,10000.0
-0.6114754230300993,1.371472761682182,-0.10177355907744402,-0.3936709631192547,69137.79400061781
0.10209712506951527,-0.7255803907370563,-1.3338501022924276,1.3418387660973357,10000.0
0.19334046729741897,-1.4245981082101358,-0.06184368728187066,-1.8131947354110454,10000.0
-1.045928913124567,1.371472761682182,1.4228920031314813,1.3656207712127477,57188.46886436707
1.6415836549718776,-0.7255803907370563,0.05696971386237646,-1.2720749450851043,10000.0
0.975632877608236,0.6724550442091025,0.38425983030278393,1.6785952883562483,10000.0
1.538547397868882,-0.7255803907370563,-1.187928231025876,1.5542590861395342,10000.0
1.3855579157979057,-0.026562673263976884,-1.5739238683680972,-0.06937928348603253,10000.0
0.3686529065837499,-0.7255803907370563,-1.3446148817515504,-0.005710347904095077,10000.0
1.4781870064709135,-0.7255803907370563,0.3228297568506899,-0.11569162253594122,10000.0
-1.375945484690469,-0.026562673263976884,-1.398619636970778,0.4272984025286355,63956.726076864776
-1.007816789432221,1.371472761682182,-0.43799241404544265,-1.4946608342082215,87652.96549988778
-1.5241184595450872,1.371472761682182,0.15722282739855153,-1.6996701014728444,80737.04888006746
-0.5648327432926137,-0.7255803907370563,-0.39471032500282294,-1.6111619924473133,47276.66032788624
-0.34788460712098473,-0.026562673263976884,-1.1638413200725088,-0.24688904516571913,45373.95413278222
-0.7497057411820195,-0.026562673263976884,-0.7874023584407532,-0.8425327206784023,61545.97771072348
1.1592160656493264,0.6724550442091025,1.450312230394351,0.38000436196839044,10000.0
-0.45721652121077927,1.371472761682182,0.5876206153034699,1.6869077299543305,45966.96532040938
-0.7168777790683689,-1.4245981082101358,-0.02754482637715998,-0.45168104583195573,33546.359778761864
0.17959280844635872,1.371472761682182,-1.6799785237470541,0.20994478407536876,36921.71137571657
-1.1963794130558876,1.371472761682182,1.6694520111723519,-0.34836896820695723,66968.58567980869
1.068321123468459,0.6724550442091025,0.5721424023269095,1.1746977473078626,10000.0
-1.4236930046958005,-1.4245981082101358,-0.63994417536387,1.3686315199898977,32523.78218615751
1.7008399115792263,0.6724550442091025,1.2826224204284797,1.2808438566675175,10000.0
0.9657419853370435,-1.4245981082101358,-0.8399145341900064,1.6231506126547803,10000.0
-0.9984575396189836,-0.7255803907370563,0.13645219356876245,-1.7176602249636987,55078.69425185455
-1.6600991468829436,-1.4245981082101358,0.4511698989121067,1.148392256993149,19358.470537002835
1.1137486744482175,0.6724550442091025,-0.9676702639798755,0.8377439342205548,10000.0
0.7418057408718094,1.371472761682182,1.6215264213379184,-1.0078474752914537,10000.0
0.8176635745663658,-1.4245981082101358,0.8344931425294557,1.5594566715437788,10000.0
0.9624048216780332,-1.4245981082101358,0.18362059656147642,-1.2919362596024888,10000.0
-1.4254259057125815,-0.026562673263976884,-1.106026163029026,0.5829199560589948,58632.89486313877
-0.45135195571024295,1.371472761682182,-1.5393164736331237,-1.0212699253400923,76363.56363149654
-1.2821873435060418,-0.7255803907370563,-0.6292180880414084,-0.2927033643810636,53510.79660964699
1.2769110853851937,0.6724550442091025,0.8515716735478425,0.7226770344426121,10000.0
0.4556354700372332,-0.7255803907370563,-0.8026503764634285,0.17283869728389412,10000.0
-0.5457647268330907,1.371472761682182,0.12120298074953818,-0.30638911563062143,62426.300004152254
-1.461338972307328,-1.4245981082101358,0.76527983337185,-0.6633270619682955,32252.33174127832
-0.6139712319180344,-1.4245981082101358,-1.354407260182408,1.1478400505044377,28676.59264889206
